comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|cordoba|Los Blázquez|VOX|23|7.23
andalucia|cordoba|Los Blázquez|SUMAR|11|3.45
andalucia|cordoba|Los Blázquez|PODEMOS|0|0
andalucia|cordoba|Lucena|FO|56|0.37
andalucia|cordoba|Lucena|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|967|6.51
andalucia|cordoba|Lucena|IZQESP|29|0.19
andalucia|cordoba|Lucena|PP|6.807|45.87
andalucia|cordoba|Lucena|PSOE|3.788|25.52
andalucia|cordoba|Lucena|VOX|1.784|12.02
andalucia|cordoba|Lucena|SUMAR|441|2.97
andalucia|cordoba|Lucena|PODEMOS|256|1.72
andalucia|cordoba|Luque|FO|2|0.15
andalucia|cordoba|Luque|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|34|2.68
andalucia|cordoba|Luque|IZQESP|1|0.07
andalucia|cordoba|Luque|PP|508|40.15
andalucia|cordoba|Luque|PSOE|534|42.21
andalucia|cordoba|Luque|VOX|87|6.87
andalucia|cordoba|Luque|SUMAR|33|2.6
andalucia|cordoba|Luque|PODEMOS|28|2.21
andalucia|cordoba|Montalbán de Córdoba|FO|6|0.29
andalucia|cordoba|Montalbán de Córdoba|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|72|3.59
andalucia|cordoba|Montalbán de Córdoba|IZQESP|6|0.29
andalucia|cordoba|Montalbán de Córdoba|PP|507|25.35
andalucia|cordoba|Montalbán de Córdoba|PSOE|464|23.2
andalucia|cordoba|Montalbán de Córdoba|VOX|104|5.2
andalucia|cordoba|Montalbán de Córdoba|SUMAR|700|35
andalucia|cordoba|Montalbán de Córdoba|PODEMOS|71|3.54
andalucia|cordoba|Montemayor|FO|9|0.74
andalucia|cordoba|Montemayor|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|84|6.93
andalucia|cordoba|Montemayor|IZQESP|3|0.24
andalucia|cordoba|Montemayor|PP|329|27.16
andalucia|cordoba|Montemayor|PSOE|397|32.78
andalucia|cordoba|Montemayor|VOX|80|6.6
andalucia|cordoba|Montemayor|SUMAR|222|18.33
andalucia|cordoba|Montemayor|PODEMOS|28|2.31
andalucia|cordoba|Montilla|FO|39|0.41
andalucia|cordoba|Montilla|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|370|3.95
andalucia|cordoba|Montilla|IZQESP|25|0.26
andalucia|cordoba|Montilla|PP|3.283|35.06
andalucia|cordoba|Montilla|PSOE|3.481|37.18
andalucia|cordoba|Montilla|VOX|619|6.61
andalucia|cordoba|Montilla|SUMAR|882|9.42
andalucia|cordoba|Montilla|PODEMOS|193|2.06
andalucia|cordoba|Montoro|FO|8|0.23
andalucia|cordoba|Montoro|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|152|4.42
andalucia|cordoba|Montoro|IZQESP|5|0.14
andalucia|cordoba|Montoro|PP|1.236|35.96
andalucia|cordoba|Montoro|PSOE|1.402|40.79
andalucia|cordoba|Montoro|VOX|279|8.11
andalucia|cordoba|Montoro|SUMAR|180|5.23
andalucia|cordoba|Montoro|PODEMOS|29|0.84
