comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|almeria|Arboleas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|26|4.74
andalucia|almeria|Arboleas|IZQESP|1|0.18
andalucia|almeria|Arboleas|PP|228|41.6
andalucia|almeria|Arboleas|PSOE|165|30.1
andalucia|almeria|Arboleas|VOX|99|18.06
andalucia|almeria|Arboleas|SUMAR|4|0.72
andalucia|almeria|Arboleas|PODEMOS|7|1.27
andalucia|almeria|Armuña de Almanzora|FO|0|0
andalucia|almeria|Armuña de Almanzora|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|6|3.87
andalucia|almeria|Armuña de Almanzora|IZQESP|0|0
andalucia|almeria|Armuña de Almanzora|PP|69|44.51
andalucia|almeria|Armuña de Almanzora|PSOE|53|34.19
andalucia|almeria|Armuña de Almanzora|VOX|15|9.67
andalucia|almeria|Armuña de Almanzora|SUMAR|3|1.93
andalucia|almeria|Armuña de Almanzora|PODEMOS|4|2.58
andalucia|almeria|Bacares|FO|0|0
andalucia|almeria|Bacares|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8|5.97
andalucia|almeria|Bacares|IZQESP|0|0
andalucia|almeria|Bacares|PP|41|30.59
andalucia|almeria|Bacares|PSOE|73|54.47
andalucia|almeria|Bacares|VOX|7|5.22
andalucia|almeria|Bacares|SUMAR|2|1.49
andalucia|almeria|Bacares|PODEMOS|2|1.49
andalucia|almeria|Balanegra|FO|0|0
andalucia|almeria|Balanegra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|102|10
andalucia|almeria|Balanegra|IZQESP|0|0
andalucia|almeria|Balanegra|PP|495|48.57
andalucia|almeria|Balanegra|PSOE|171|16.78
andalucia|almeria|Balanegra|VOX|223|21.88
andalucia|almeria|Balanegra|SUMAR|6|0.58
andalucia|almeria|Balanegra|PODEMOS|5|0.49
andalucia|almeria|Bayárcal|FO|0|0
andalucia|almeria|Bayárcal|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|2.85
andalucia|almeria|Bayárcal|IZQESP|0|0
andalucia|almeria|Bayárcal|PP|95|67.85
andalucia|almeria|Bayárcal|PSOE|25|17.85
andalucia|almeria|Bayárcal|VOX|16|11.42
andalucia|almeria|Bayárcal|SUMAR|0|0
andalucia|almeria|Bayárcal|PODEMOS|0|0
andalucia|almeria|Bayarque|FO|0|0
andalucia|almeria|Bayarque|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|4.04
andalucia|almeria|Bayarque|IZQESP|0|0
andalucia|almeria|Bayarque|PP|50|50.5
andalucia|almeria|Bayarque|PSOE|32|32.32
andalucia|almeria|Bayarque|VOX|6|6.06
andalucia|almeria|Bayarque|SUMAR|4|4.04
andalucia|almeria|Bayarque|PODEMOS|2|2.02
andalucia|almeria|Bédar|FO|1|0.52
