comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|sevilla|Burguillos|VOX|254|12.3
andalucia|sevilla|Burguillos|SUMAR|80|3.87
andalucia|sevilla|Burguillos|PODEMOS|71|3.43
andalucia|sevilla|Camas|FO|35|0.36
andalucia|sevilla|Camas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|684|7.18
andalucia|sevilla|Camas|IZQESP|21|0.22
andalucia|sevilla|Camas|PP|2.708|28.43
andalucia|sevilla|Camas|PSOE|3.608|37.87
andalucia|sevilla|Camas|VOX|891|9.35
andalucia|sevilla|Camas|SUMAR|672|7.05
andalucia|sevilla|Camas|PODEMOS|428|4.49
andalucia|sevilla|Cañada Rosal|FO|1|0.06
andalucia|sevilla|Cañada Rosal|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|23|1.55
andalucia|sevilla|Cañada Rosal|IZQESP|4|0.27
andalucia|sevilla|Cañada Rosal|PP|247|16.67
andalucia|sevilla|Cañada Rosal|PSOE|1.026|69.27
andalucia|sevilla|Cañada Rosal|VOX|73|4.92
andalucia|sevilla|Cañada Rosal|SUMAR|34|2.29
andalucia|sevilla|Cañada Rosal|PODEMOS|15|1.01
andalucia|sevilla|Cantillana|FO|7|0.23
andalucia|sevilla|Cantillana|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|187|6.22
andalucia|sevilla|Cantillana|IZQESP|4|0.13
andalucia|sevilla|Cantillana|PP|1.042|34.69
andalucia|sevilla|Cantillana|PSOE|1.254|41.75
andalucia|sevilla|Cantillana|VOX|222|7.39
andalucia|sevilla|Cantillana|SUMAR|128|4.26
andalucia|sevilla|Cantillana|PODEMOS|70|2.33
andalucia|sevilla|Carmona|FO|23|0.25
andalucia|sevilla|Carmona|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|592|6.46
andalucia|sevilla|Carmona|IZQESP|21|0.22
andalucia|sevilla|Carmona|PP|3.327|36.32
andalucia|sevilla|Carmona|PSOE|3.351|36.58
andalucia|sevilla|Carmona|VOX|927|10.12
andalucia|sevilla|Carmona|SUMAR|396|4.32
andalucia|sevilla|Carmona|PODEMOS|208|2.27
andalucia|sevilla|Carrión de los Céspedes|FO|0|0
andalucia|sevilla|Carrión de los Céspedes|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|58|6.7
andalucia|sevilla|Carrión de los Céspedes|IZQESP|4|0.46
andalucia|sevilla|Carrión de los Céspedes|PP|332|38.38
andalucia|sevilla|Carrión de los Céspedes|PSOE|279|32.25
andalucia|sevilla|Carrión de los Céspedes|VOX|86|9.94
andalucia|sevilla|Carrión de los Céspedes|SUMAR|45|5.2
andalucia|sevilla|Carrión de los Céspedes|PODEMOS|34|3.93
andalucia|sevilla|Casariche|FO|5|0.25
andalucia|sevilla|Casariche|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|57|2.9
andalucia|sevilla|Casariche|IZQESP|4|0.2
