comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|huelva|Higuera de la Sierra|FO|0|0
andalucia|huelva|Higuera de la Sierra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|11|2.24
andalucia|huelva|Higuera de la Sierra|IZQESP|0|0
andalucia|huelva|Higuera de la Sierra|PP|257|52.34
andalucia|huelva|Higuera de la Sierra|PSOE|152|30.95
andalucia|huelva|Higuera de la Sierra|VOX|21|4.27
andalucia|huelva|Higuera de la Sierra|SUMAR|18|3.66
andalucia|huelva|Higuera de la Sierra|PODEMOS|14|2.85
andalucia|huelva|Hinojales|FO|0|0
andalucia|huelva|Hinojales|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|3.47
andalucia|huelva|Hinojales|IZQESP|0|0
andalucia|huelva|Hinojales|PP|41|28.47
andalucia|huelva|Hinojales|PSOE|76|52.77
andalucia|huelva|Hinojales|VOX|8|5.55
andalucia|huelva|Hinojales|SUMAR|0|0
andalucia|huelva|Hinojales|PODEMOS|3|2.08
andalucia|huelva|Hinojos|FO|2|0.13
andalucia|huelva|Hinojos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|51|3.56
andalucia|huelva|Hinojos|IZQESP|1|0.06
andalucia|huelva|Hinojos|PP|643|44.96
andalucia|huelva|Hinojos|PSOE|510|35.66
andalucia|huelva|Hinojos|VOX|132|9.23
andalucia|huelva|Hinojos|SUMAR|32|2.23
andalucia|huelva|Hinojos|PODEMOS|18|1.25
andalucia|huelva|Huelva|FO|167|0.35
andalucia|huelva|Huelva|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2.607|5.52
andalucia|huelva|Huelva|IZQESP|90|0.19
andalucia|huelva|Huelva|PP|18.070|38.29
andalucia|huelva|Huelva|PSOE|15.192|32.19
andalucia|huelva|Huelva|VOX|5.026|10.65
andalucia|huelva|Huelva|SUMAR|2.325|4.92
andalucia|huelva|Huelva|PODEMOS|1.389|2.94
andalucia|huelva|Isla Cristina|FO|12|0.24
andalucia|huelva|Isla Cristina|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|303|6.29
andalucia|huelva|Isla Cristina|IZQESP|7|0.14
andalucia|huelva|Isla Cristina|PP|1.987|41.3
andalucia|huelva|Isla Cristina|PSOE|1.338|27.81
andalucia|huelva|Isla Cristina|VOX|570|11.84
andalucia|huelva|Isla Cristina|SUMAR|155|3.22
andalucia|huelva|Isla Cristina|PODEMOS|119|2.47
andalucia|huelva|Jabugo|FO|0|0
andalucia|huelva|Jabugo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|33|4.17
andalucia|huelva|Jabugo|IZQESP|3|0.37
andalucia|huelva|Jabugo|PP|223|28.22
andalucia|huelva|Jabugo|PSOE|391|49.49
andalucia|huelva|Jabugo|VOX|69|8.73
andalucia|huelva|Jabugo|SUMAR|24|3.03
andalucia|huelva|Jabugo|PODEMOS|17|2.15
andalucia|huelva|La Granada de Río-Tinto|FO|0|0
andalucia|huelva|La Granada de Río-Tinto|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|1.16
andalucia|huelva|La Granada de Río-Tinto|IZQESP|0|0
andalucia|huelva|La Granada de Río-Tinto|PP|27|31.39
andalucia|huelva|La Granada de Río-Tinto|PSOE|43|50
andalucia|huelva|La Granada de Río-Tinto|VOX|10|11.62
