comunidad|provincia|municipio|partido|votos|porcentaje
canarias|laspalmas|Santa Lucía de Tirajana|PSOE|6.109|30.11
canarias|laspalmas|Santa Lucía de Tirajana|VOX|3.640|17.94
canarias|laspalmas|Santa Lucía de Tirajana|SUMAR|1.589|7.83
canarias|laspalmas|Santa Lucía de Tirajana|PODEMOS|603|2.97
canarias|laspalmas|Santa María de Guía de Gran Canaria|FO|9|0.16
canarias|laspalmas|Santa María de Guía de Gran Canaria|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|355|6.68
canarias|laspalmas|Santa María de Guía de Gran Canaria|IZQESP|7|0.13
canarias|laspalmas|Santa María de Guía de Gran Canaria|PP|1.601|30.13
canarias|laspalmas|Santa María de Guía de Gran Canaria|PSOE|1.628|30.64
canarias|laspalmas|Santa María de Guía de Gran Canaria|VOX|708|13.32
canarias|laspalmas|Santa María de Guía de Gran Canaria|SUMAR|181|3.4
canarias|laspalmas|Santa María de Guía de Gran Canaria|PODEMOS|145|2.72
canarias|laspalmas|Teguise|FO|14|0.23
canarias|laspalmas|Teguise|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|388|6.43
canarias|laspalmas|Teguise|IZQESP|11|0.18
canarias|laspalmas|Teguise|PP|1.731|28.71
canarias|laspalmas|Teguise|PSOE|1.881|31.19
canarias|laspalmas|Teguise|VOX|606|10.05
canarias|laspalmas|Teguise|SUMAR|284|4.71
canarias|laspalmas|Teguise|PODEMOS|210|3.48
canarias|laspalmas|Tejeda|FO|4|0.53
canarias|laspalmas|Tejeda|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|44|5.91
canarias|laspalmas|Tejeda|IZQESP|1|0.13
canarias|laspalmas|Tejeda|PP|310|41.66
canarias|laspalmas|Tejeda|PSOE|208|27.95
canarias|laspalmas|Tejeda|VOX|72|9.67
canarias|laspalmas|Tejeda|SUMAR|26|3.49
canarias|laspalmas|Tejeda|PODEMOS|22|2.95
canarias|laspalmas|Telde|FO|99|0.28
canarias|laspalmas|Telde|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2.672|7.76
canarias|laspalmas|Telde|IZQESP|63|0.18
canarias|laspalmas|Telde|PP|10.229|29.71
canarias|laspalmas|Telde|PSOE|9.877|28.69
canarias|laspalmas|Telde|VOX|5.295|15.38
