comunidad|provincia|municipio|partido|votos|porcentaje
cantabria|cantabria|Castañeda|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|96|6.88
cantabria|cantabria|Castañeda|IZQESP|1|0.07
cantabria|cantabria|Castañeda|PP|606|43.47
cantabria|cantabria|Castañeda|PSOE|377|27.04
cantabria|cantabria|Castañeda|VOX|133|9.54
cantabria|cantabria|Castañeda|SUMAR|67|4.8
cantabria|cantabria|Castañeda|PODEMOS|39|2.79
cantabria|cantabria|Castro-Urdiales|FO|66|0.53
cantabria|cantabria|Castro-Urdiales|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|636|5.17
cantabria|cantabria|Castro-Urdiales|IZQESP|41|0.33
cantabria|cantabria|Castro-Urdiales|PP|3.431|27.92
cantabria|cantabria|Castro-Urdiales|PSOE|5.279|42.96
cantabria|cantabria|Castro-Urdiales|VOX|1.040|8.46
cantabria|cantabria|Castro-Urdiales|SUMAR|567|4.61
cantabria|cantabria|Castro-Urdiales|PODEMOS|453|3.68
cantabria|cantabria|Cieza|FO|0|0
cantabria|cantabria|Cieza|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|11|3.66
cantabria|cantabria|Cieza|IZQESP|1|0.33
cantabria|cantabria|Cieza|PP|115|38.33
cantabria|cantabria|Cieza|PSOE|87|28.99
cantabria|cantabria|Cieza|VOX|71|23.66
cantabria|cantabria|Cieza|SUMAR|5|1.66
cantabria|cantabria|Cieza|PODEMOS|6|2
cantabria|cantabria|Cillorigo de Liébana|FO|0|0
cantabria|cantabria|Cillorigo de Liébana|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|14|2.56
cantabria|cantabria|Cillorigo de Liébana|IZQESP|0|0
cantabria|cantabria|Cillorigo de Liébana|PP|320|58.6
cantabria|cantabria|Cillorigo de Liébana|PSOE|109|19.96
cantabria|cantabria|Cillorigo de Liébana|VOX|66|12.08
cantabria|cantabria|Cillorigo de Liébana|SUMAR|11|2.01
cantabria|cantabria|Cillorigo de Liébana|PODEMOS|10|1.83
cantabria|cantabria|Colindres|FO|10|0.29
cantabria|cantabria|Colindres|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|129|3.75
cantabria|cantabria|Colindres|IZQESP|5|0.14
cantabria|cantabria|Colindres|PP|1.345|39.15
cantabria|cantabria|Colindres|PSOE|1.327|38.63
cantabria|cantabria|Colindres|VOX|301|8.76
cantabria|cantabria|Colindres|SUMAR|98|2.85
cantabria|cantabria|Colindres|PODEMOS|90|2.62
cantabria|cantabria|Comillas|FO|3|0.31
cantabria|cantabria|Comillas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|34|3.52
cantabria|cantabria|Comillas|IZQESP|0|0
cantabria|cantabria|Comillas|PP|424|43.98
cantabria|cantabria|Comillas|PSOE|341|35.37
cantabria|cantabria|Comillas|VOX|63|6.53
cantabria|cantabria|Comillas|SUMAR|32|3.31
