comunidad|provincia|municipio|partido|votos|porcentaje
cyl|leon|Burón|PP|107|60.79
cyl|leon|Burón|PSOE|31|17.61
cyl|leon|Burón|VOX|26|14.77
cyl|leon|Burón|SUMAR|0|0
cyl|leon|Burón|PODEMOS|0|0
cyl|leon|Bustillo del Páramo|FO|2|0.36
cyl|leon|Bustillo del Páramo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|17|3.06
cyl|leon|Bustillo del Páramo|IZQESP|0|0
cyl|leon|Bustillo del Páramo|PP|343|61.8
cyl|leon|Bustillo del Páramo|PSOE|94|16.93
cyl|leon|Bustillo del Páramo|VOX|59|10.63
cyl|leon|Bustillo del Páramo|SUMAR|3|0.54
cyl|leon|Bustillo del Páramo|PODEMOS|7|1.26
cyl|leon|Cabañas Raras|FO|2|0.32
cyl|leon|Cabañas Raras|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|13|2.09
cyl|leon|Cabañas Raras|IZQESP|3|0.48
cyl|leon|Cabañas Raras|PP|224|36.07
cyl|leon|Cabañas Raras|PSOE|261|42.02
cyl|leon|Cabañas Raras|VOX|56|9.01
cyl|leon|Cabañas Raras|SUMAR|21|3.38
cyl|leon|Cabañas Raras|PODEMOS|16|2.57
cyl|leon|Cabreros del Río|FO|3|1.26
cyl|leon|Cabreros del Río|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|2.1
cyl|leon|Cabreros del Río|IZQESP|0|0
cyl|leon|Cabreros del Río|PP|96|40.33
cyl|leon|Cabreros del Río|PSOE|106|44.53
cyl|leon|Cabreros del Río|VOX|17|7.14
cyl|leon|Cabreros del Río|SUMAR|3|1.26
cyl|leon|Cabreros del Río|PODEMOS|2|0.84
cyl|leon|Cabrillanes|FO|0|0
cyl|leon|Cabrillanes|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|0.57
cyl|leon|Cabrillanes|IZQESP|0|0
cyl|leon|Cabrillanes|PP|138|40
cyl|leon|Cabrillanes|PSOE|152|44.05
cyl|leon|Cabrillanes|VOX|31|8.98
cyl|leon|Cabrillanes|SUMAR|11|3.18
cyl|leon|Cabrillanes|PODEMOS|5|1.44
cyl|leon|Cacabelos|FO|11|0.58
cyl|leon|Cacabelos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|47|2.49
cyl|leon|Cacabelos|IZQESP|0|0
cyl|leon|Cacabelos|PP|712|37.83
cyl|leon|Cacabelos|PSOE|814|43.25
cyl|leon|Cacabelos|VOX|97|5.15
cyl|leon|Cacabelos|SUMAR|78|4.14
cyl|leon|Cacabelos|PODEMOS|66|3.5
cyl|leon|Calzada del Coto|FO|0|0
cyl|leon|Calzada del Coto|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|0.86
cyl|leon|Calzada del Coto|IZQESP|0|0
cyl|leon|Calzada del Coto|PP|52|44.82
cyl|leon|Calzada del Coto|PSOE|49|42.24
cyl|leon|Calzada del Coto|VOX|5|4.31
cyl|leon|Calzada del Coto|SUMAR|4|3.44
cyl|leon|Calzada del Coto|PODEMOS|2|1.72
cyl|leon|Campazas|FO|1|1.58
cyl|leon|Campazas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|4.76
cyl|leon|Campazas|IZQESP|0|0
cyl|leon|Campazas|PP|24|38.09
cyl|leon|Campazas|PSOE|21|33.33
cyl|leon|Campazas|VOX|9|14.28
cyl|leon|Campazas|SUMAR|2|3.17
cyl|leon|Campazas|PODEMOS|0|0
cyl|leon|Campo de Villavidel|FO|0|0
cyl|leon|Campo de Villavidel|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|7|6.42
cyl|leon|Campo de Villavidel|IZQESP|0|0
cyl|leon|Campo de Villavidel|PP|61|55.96
cyl|leon|Campo de Villavidel|PSOE|24|22.01
cyl|leon|Campo de Villavidel|VOX|12|11
cyl|leon|Campo de Villavidel|SUMAR|2|1.83
cyl|leon|Campo de Villavidel|PODEMOS|0|0
