comunidad|provincia|municipio|partido|votos|porcentaje
aragon|teruel|Belmonte de San José|IZQESP|0|0
aragon|teruel|Belmonte de San José|PP|30|37.97
aragon|teruel|Belmonte de San José|PSOE|27|34.17
aragon|teruel|Belmonte de San José|VOX|9|11.39
aragon|teruel|Belmonte de San José|SUMAR|4|5.06
aragon|teruel|Belmonte de San José|PODEMOS|0|0
aragon|teruel|Berge|FO|1|0.81
aragon|teruel|Berge|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|4.09
aragon|teruel|Berge|IZQESP|0|0
aragon|teruel|Berge|PP|33|27.04
aragon|teruel|Berge|PSOE|35|28.68
aragon|teruel|Berge|VOX|8|6.55
aragon|teruel|Berge|SUMAR|0|0
aragon|teruel|Berge|PODEMOS|1|0.81
aragon|teruel|Bezas|FO|1|2.27
aragon|teruel|Bezas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|teruel|Bezas|IZQESP|0|0
aragon|teruel|Bezas|PP|5|11.36
aragon|teruel|Bezas|PSOE|12|27.27
aragon|teruel|Bezas|VOX|7|15.9
aragon|teruel|Bezas|SUMAR|6|13.63
aragon|teruel|Bezas|PODEMOS|1|2.27
aragon|teruel|Blancas|FO|0|0
aragon|teruel|Blancas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|3.07
aragon|teruel|Blancas|IZQESP|0|0
aragon|teruel|Blancas|PP|26|40
aragon|teruel|Blancas|PSOE|20|30.76
aragon|teruel|Blancas|VOX|4|6.15
aragon|teruel|Blancas|SUMAR|3|4.61
aragon|teruel|Blancas|PODEMOS|3|4.61
aragon|teruel|Blesa|FO|0|0
aragon|teruel|Blesa|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|2.04
aragon|teruel|Blesa|IZQESP|0|0
aragon|teruel|Blesa|PP|24|48.97
aragon|teruel|Blesa|PSOE|13|26.53
aragon|teruel|Blesa|VOX|4|8.16
aragon|teruel|Blesa|SUMAR|1|2.04
aragon|teruel|Blesa|PODEMOS|0|0
aragon|teruel|Bordón|FO|0|0
aragon|teruel|Bordón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|teruel|Bordón|IZQESP|0|0
aragon|teruel|Bordón|PP|29|54.71
aragon|teruel|Bordón|PSOE|7|13.2
aragon|teruel|Bordón|VOX|8|15.09
aragon|teruel|Bordón|SUMAR|1|1.88
aragon|teruel|Bordón|PODEMOS|0|0
aragon|teruel|Bronchales|FO|1|0.48
aragon|teruel|Bronchales|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|6|2.92
aragon|teruel|Bronchales|IZQESP|0|0
aragon|teruel|Bronchales|PP|86|41.95
aragon|teruel|Bronchales|PSOE|59|28.78
aragon|teruel|Bronchales|VOX|26|12.68
aragon|teruel|Bronchales|SUMAR|8|3.9
aragon|teruel|Bronchales|PODEMOS|4|1.95
aragon|teruel|Bueña|FO|0|0
aragon|teruel|Bueña|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|6.25
aragon|teruel|Bueña|IZQESP|0|0
aragon|teruel|Bueña|PP|9|28.12
aragon|teruel|Bueña|PSOE|10|31.25
aragon|teruel|Bueña|VOX|1|3.12
aragon|teruel|Bueña|SUMAR|0|0
aragon|teruel|Bueña|PODEMOS|0|0
aragon|teruel|Burbáguena|FO|0|0
aragon|teruel|Burbáguena|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|2.27
aragon|teruel|Burbáguena|IZQESP|0|0
aragon|teruel|Burbáguena|PP|27|30.68
aragon|teruel|Burbáguena|PSOE|34|38.63
aragon|teruel|Burbáguena|VOX|5|5.68
aragon|teruel|Burbáguena|SUMAR|8|9.09
aragon|teruel|Burbáguena|PODEMOS|6|6.81
aragon|teruel|Cabra de Mora|FO|0|0
aragon|teruel|Cabra de Mora|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|2.7
aragon|teruel|Cabra de Mora|IZQESP|0|0
aragon|teruel|Cabra de Mora|PP|12|32.43
aragon|teruel|Cabra de Mora|PSOE|12|32.43
aragon|teruel|Cabra de Mora|VOX|6|16.21
aragon|teruel|Cabra de Mora|SUMAR|2|5.4
aragon|teruel|Cabra de Mora|PODEMOS|0|0
aragon|teruel|Calaceite|FO|1|0.24
aragon|teruel|Calaceite|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|6|1.49
aragon|teruel|Calaceite|IZQESP|0|0
aragon|teruel|Calaceite|PP|161|40.04
aragon|teruel|Calaceite|PSOE|148|36.81
aragon|teruel|Calaceite|VOX|31|7.71
aragon|teruel|Calaceite|SUMAR|3|0.74
aragon|teruel|Calaceite|PODEMOS|12|2.98
aragon|teruel|Calamocha|FO|9|0.57
aragon|teruel|Calamocha|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|89|5.69
aragon|teruel|Calamocha|IZQESP|2|0.12
aragon|teruel|Calamocha|PP|576|36.87
aragon|teruel|Calamocha|PSOE|413|26.44
aragon|teruel|Calamocha|VOX|183|11.71
aragon|teruel|Calamocha|SUMAR|23|1.47
aragon|teruel|Calamocha|PODEMOS|21|1.34
aragon|teruel|Calanda|FO|3|0.2
aragon|teruel|Calanda|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|66|4.58
aragon|teruel|Calanda|IZQESP|3|0.2
aragon|teruel|Calanda|PP|604|41.94
aragon|teruel|Calanda|PSOE|448|31.11
aragon|teruel|Calanda|VOX|182|12.63
aragon|teruel|Calanda|SUMAR|21|1.45
aragon|teruel|Calanda|PODEMOS|10|0.69
aragon|teruel|Calomarde|FO|0|0
aragon|teruel|Calomarde|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|10.81
aragon|teruel|Calomarde|IZQESP|0|0
aragon|teruel|Calomarde|PP|15|40.54
aragon|teruel|Calomarde|PSOE|6|16.21
aragon|teruel|Calomarde|VOX|3|8.1
aragon|teruel|Calomarde|SUMAR|0|0
aragon|teruel|Calomarde|PODEMOS|0|0
aragon|teruel|Camañas|FO|0|0
aragon|teruel|Camañas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|8.33
aragon|teruel|Camañas|IZQESP|0|0
aragon|teruel|Camañas|PP|20|41.66
aragon|teruel|Camañas|PSOE|12|25
aragon|teruel|Camañas|VOX|7|14.58
aragon|teruel|Camañas|SUMAR|0|0
aragon|teruel|Camañas|PODEMOS|0|0
aragon|teruel|Camarena de la Sierra|FO|1|1.51
aragon|teruel|Camarena de la Sierra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|3.03
aragon|teruel|Camarena de la Sierra|IZQESP|0|0
aragon|teruel|Camarena de la Sierra|PP|32|48.48
aragon|teruel|Camarena de la Sierra|PSOE|12|18.18
aragon|teruel|Camarena de la Sierra|VOX|9|13.63
aragon|teruel|Camarena de la Sierra|SUMAR|2|3.03
aragon|teruel|Camarena de la Sierra|PODEMOS|0|0
aragon|teruel|Camarillas|FO|0|0
aragon|teruel|Camarillas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|teruel|Camarillas|IZQESP|0|0
aragon|teruel|Camarillas|PP|26|37.68
aragon|teruel|Camarillas|PSOE|12|17.39
aragon|teruel|Camarillas|VOX|10|14.49
aragon|teruel|Camarillas|SUMAR|0|0
aragon|teruel|Camarillas|PODEMOS|0|0
aragon|teruel|Caminreal|FO|0|0
aragon|teruel|Caminreal|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|11|4.5
aragon|teruel|Caminreal|IZQESP|0|0
aragon|teruel|Caminreal|PP|120|49.18
aragon|teruel|Caminreal|PSOE|57|23.36
aragon|teruel|Caminreal|VOX|30|12.29
aragon|teruel|Caminreal|SUMAR|2|0.81
aragon|teruel|Caminreal|PODEMOS|1|0.4
aragon|teruel|Cañada de Benatanduz|FO|0|0
aragon|teruel|Cañada de Benatanduz|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|teruel|Cañada de Benatanduz|IZQESP|0|0
aragon|teruel|Cañada de Benatanduz|PP|13|44.82
aragon|teruel|Cañada de Benatanduz|PSOE|4|13.79
aragon|teruel|Cañada de Benatanduz|VOX|9|31.03
aragon|teruel|Cañada de Benatanduz|SUMAR|0|0
aragon|teruel|Cañada de Benatanduz|PODEMOS|0|0
