comunidad|provincia|municipio|partido|votos|porcentaje
cataluna|barcelona|Balenyà|PODEMOS|26|2.23
cataluna|barcelona|Balenyà|FO|2|0.17
cataluna|barcelona|Balenyà|IZQESP|0|0
cataluna|barcelona|Balsareny|PP|95|9.57
cataluna|barcelona|Balsareny|PSOE|235|23.68
cataluna|barcelona|Balsareny|VOX|48|4.83
cataluna|barcelona|Balsareny|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|33|3.32
cataluna|barcelona|Balsareny|SUMAR|33|3.32
cataluna|barcelona|Balsareny|PODEMOS|28|2.82
cataluna|barcelona|Balsareny|FO|2|0.2
cataluna|barcelona|Balsareny|IZQESP|1|0.1
cataluna|barcelona|Barberà del Vallès|PP|1.899|16.95
cataluna|barcelona|Barberà del Vallès|PSOE|4.419|39.45
cataluna|barcelona|Barberà del Vallès|VOX|872|7.78
cataluna|barcelona|Barberà del Vallès|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|479|4.27
cataluna|barcelona|Barberà del Vallès|SUMAR|549|4.9
cataluna|barcelona|Barberà del Vallès|PODEMOS|655|5.84
cataluna|barcelona|Barberà del Vallès|FO|65|0.58
cataluna|barcelona|Barberà del Vallès|IZQESP|40|0.35
cataluna|barcelona|Barcelona|PP|86.706|15.81
cataluna|barcelona|Barcelona|PSOE|163.807|29.88
cataluna|barcelona|Barcelona|VOX|27.288|4.97
cataluna|barcelona|Barcelona|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|10.974|2
cataluna|barcelona|Barcelona|SUMAR|34.166|6.23
cataluna|barcelona|Barcelona|PODEMOS|36.683|6.69
cataluna|barcelona|Barcelona|FO|1.527|0.27
cataluna|barcelona|Barcelona|IZQESP|946|0.17
cataluna|barcelona|Begues|PP|289|10.73
cataluna|barcelona|Begues|PSOE|667|24.78
cataluna|barcelona|Begues|VOX|119|4.42
cataluna|barcelona|Begues|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|96|3.56
cataluna|barcelona|Begues|SUMAR|118|4.38
cataluna|barcelona|Begues|PODEMOS|126|4.68
cataluna|barcelona|Begues|FO|5|0.18
cataluna|barcelona|Begues|IZQESP|3|0.11
cataluna|barcelona|Bellprat|PP|-|-
cataluna|barcelona|Bellprat|PSOE|7|21.21
cataluna|barcelona|Bellprat|VOX|0|0
cataluna|barcelona|Bellprat|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cataluna|barcelona|Bellprat|SUMAR|0|0
cataluna|barcelona|Bellprat|PODEMOS|0|0
cataluna|barcelona|Bellprat|FO|0|0
cataluna|barcelona|Bellprat|IZQESP|0|0
cataluna|barcelona|Berga|PP|261|5.92
cataluna|barcelona|Berga|PSOE|886|20.11
cataluna|barcelona|Berga|VOX|170|3.85
cataluna|barcelona|Berga|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|62|1.4
cataluna|barcelona|Berga|SUMAR|100|2.27
cataluna|barcelona|Berga|PODEMOS|127|2.88
cataluna|barcelona|Berga|FO|10|0.22
cataluna|barcelona|Berga|IZQESP|0|0
cataluna|barcelona|Bigues i Riells|PP|367|12.43
cataluna|barcelona|Bigues i Riells|PSOE|776|26.28
cataluna|barcelona|Bigues i Riells|VOX|188|6.36
cataluna|barcelona|Bigues i Riells|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|137|4.64
cataluna|barcelona|Bigues i Riells|SUMAR|79|2.67
cataluna|barcelona|Bigues i Riells|PODEMOS|111|3.76
cataluna|barcelona|Bigues i Riells|FO|9|0.3
cataluna|barcelona|Bigues i Riells|IZQESP|2|0.06
cataluna|barcelona|Borredà|PP|3|1.86
cataluna|barcelona|Borredà|PSOE|32|19.87
cataluna|barcelona|Borredà|VOX|5|3.1
cataluna|barcelona|Borredà|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|0.62
cataluna|barcelona|Borredà|SUMAR|3|1.86
cataluna|barcelona|Borredà|PODEMOS|3|1.86
cataluna|barcelona|Borredà|FO|0|0
cataluna|barcelona|Borredà|IZQESP|0|0
cataluna|barcelona|Bruc, el|PP|77|11.3
cataluna|barcelona|Bruc, el|PSOE|159|23.34
cataluna|barcelona|Bruc, el|VOX|45|6.6
cataluna|barcelona|Bruc, el|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|17|2.49
cataluna|barcelona|Bruc, el|SUMAR|37|5.43
cataluna|barcelona|Bruc, el|PODEMOS|31|4.55
cataluna|barcelona|Bruc, el|FO|4|0.58
cataluna|barcelona|Bruc, el|IZQESP|2|0.29
cataluna|barcelona|Brull, el|PP|6|5.71
cataluna|barcelona|Brull, el|PSOE|12|11.42
cataluna|barcelona|Brull, el|VOX|0|0
cataluna|barcelona|Brull, el|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|0.95
cataluna|barcelona|Brull, el|SUMAR|2|1.9
cataluna|barcelona|Brull, el|PODEMOS|2|1.9
cataluna|barcelona|Brull, el|FO|0|0
cataluna|barcelona|Brull, el|IZQESP|0|0
cataluna|barcelona|Cabanyes, les|PP|29|7.36
cataluna|barcelona|Cabanyes, les|PSOE|77|19.54
cataluna|barcelona|Cabanyes, les|VOX|10|2.53
cataluna|barcelona|Cabanyes, les|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|10|2.53
cataluna|barcelona|Cabanyes, les|SUMAR|14|3.55
cataluna|barcelona|Cabanyes, les|PODEMOS|8|2.03
cataluna|barcelona|Cabanyes, les|FO|4|1.01
cataluna|barcelona|Cabanyes, les|IZQESP|0|0
cataluna|barcelona|Cabrera d'Anoia|IZQESP|0|0
cataluna|barcelona|Cabrera de Mar|PP|297|15.39
cataluna|barcelona|Cabrera de Mar|PSOE|437|22.65
cataluna|barcelona|Cabrera de Mar|VOX|56|2.9
cataluna|barcelona|Cabrera de Mar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|47|2.43
cataluna|barcelona|Cabrera de Mar|SUMAR|49|2.54
cataluna|barcelona|Cabrera de Mar|PODEMOS|51|2.64
cataluna|barcelona|Cabrera de Mar|FO|1|0.05
cataluna|barcelona|Cabrera de Mar|IZQESP|0|0
cataluna|barcelona|Cabrils|PP|310|12.22
cataluna|barcelona|Cabrils|PSOE|550|21.69
cataluna|barcelona|Cabrils|VOX|116|4.57
cataluna|barcelona|Cabrils|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|65|2.56
cataluna|barcelona|Cabrils|SUMAR|108|4.26
cataluna|barcelona|Cabrils|PODEMOS|75|2.95
cataluna|barcelona|Cabrils|FO|1|0.03
cataluna|barcelona|Cabrils|IZQESP|4|0.15
cataluna|barcelona|Calaf|PP|96|9.16
cataluna|barcelona|Calaf|PSOE|288|27.48
cataluna|barcelona|Calaf|VOX|48|4.58
cataluna|barcelona|Calaf|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|22|2.09
cataluna|barcelona|Calaf|SUMAR|21|2
cataluna|barcelona|Calaf|PODEMOS|20|1.9
cataluna|barcelona|Calaf|FO|3|0.28
cataluna|barcelona|Calaf|IZQESP|0|0
cataluna|barcelona|Calders|PP|26|6.07
cataluna|barcelona|Calders|PSOE|59|13.78
cataluna|barcelona|Calders|VOX|13|3.03
