comunidad|provincia|municipio|partido|votos|porcentaje
cylm|cuenca|Arandilla del Arroyo|PODEMOS|0|0
cylm|cuenca|Arcas|FO|5|0.61
cylm|cuenca|Arcas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|58|7.13
cylm|cuenca|Arcas|IZQESP|0|0
cylm|cuenca|Arcas|PP|293|36.03
cylm|cuenca|Arcas|PSOE|267|32.84
cylm|cuenca|Arcas|VOX|101|12.42
cylm|cuenca|Arcas|SUMAR|32|3.93
cylm|cuenca|Arcas|PODEMOS|27|3.32
cylm|cuenca|Arcos de la Sierra|FO|0|0
cylm|cuenca|Arcos de la Sierra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|1.96
cylm|cuenca|Arcos de la Sierra|IZQESP|0|0
cylm|cuenca|Arcos de la Sierra|PP|16|31.37
cylm|cuenca|Arcos de la Sierra|PSOE|19|37.25
cylm|cuenca|Arcos de la Sierra|VOX|13|25.49
cylm|cuenca|Arcos de la Sierra|SUMAR|1|1.96
cylm|cuenca|Arcos de la Sierra|PODEMOS|1|1.96
cylm|cuenca|Arguisuelas|FO|1|1.33
cylm|cuenca|Arguisuelas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|4
cylm|cuenca|Arguisuelas|IZQESP|1|1.33
cylm|cuenca|Arguisuelas|PP|34|45.33
cylm|cuenca|Arguisuelas|PSOE|26|34.66
cylm|cuenca|Arguisuelas|VOX|2|2.66
cylm|cuenca|Arguisuelas|SUMAR|5|6.66
cylm|cuenca|Arguisuelas|PODEMOS|2|2.66
cylm|cuenca|Arrancacepas|FO|0|0
cylm|cuenca|Arrancacepas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|10
cylm|cuenca|Arrancacepas|IZQESP|0|0
cylm|cuenca|Arrancacepas|PP|7|70
cylm|cuenca|Arrancacepas|PSOE|-|-
cylm|cuenca|Arrancacepas|VOX|2|20
cylm|cuenca|Arrancacepas|SUMAR|0|0
cylm|cuenca|Arrancacepas|PODEMOS|0|0
cylm|cuenca|Atalaya del Cañavate|FO|0|0
cylm|cuenca|Atalaya del Cañavate|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
