comunidad|provincia|municipio|partido|votos|porcentaje
cylm|albacete|Bonete|IZQESP|0|0
cylm|albacete|Bonete|PP|258|50.98
cylm|albacete|Bonete|PSOE|174|34.38
cylm|albacete|Bonete|VOX|47|9.28
cylm|albacete|Bonete|SUMAR|2|0.39
cylm|albacete|Bonete|PODEMOS|3|0.59
cylm|albacete|Bonillo, El|FO|3|0.23
cylm|albacete|Bonillo, El|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|73|5.59
cylm|albacete|Bonillo, El|IZQESP|0|0
cylm|albacete|Bonillo, El|PP|407|31.21
cylm|albacete|Bonillo, El|PSOE|554|42.48
cylm|albacete|Bonillo, El|VOX|190|14.57
cylm|albacete|Bonillo, El|SUMAR|16|1.22
cylm|albacete|Bonillo, El|PODEMOS|23|1.76
cylm|albacete|Carcelén|FO|0|0
cylm|albacete|Carcelén|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8|2.98
cylm|albacete|Carcelén|IZQESP|0|0
cylm|albacete|Carcelén|PP|111|41.41
cylm|albacete|Carcelén|PSOE|115|42.91
cylm|albacete|Carcelén|VOX|21|7.83
cylm|albacete|Carcelén|SUMAR|1|0.37
cylm|albacete|Carcelén|PODEMOS|1|0.37
cylm|albacete|Casas-Ibáñez|FO|4|0.22
cylm|albacete|Casas-Ibáñez|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|57|3.21
cylm|albacete|Casas-Ibáñez|IZQESP|3|0.16
cylm|albacete|Casas-Ibáñez|PP|640|36.11
cylm|albacete|Casas-Ibáñez|PSOE|662|37.35
cylm|albacete|Casas-Ibáñez|VOX|201|11.34
cylm|albacete|Casas-Ibáñez|SUMAR|61|3.44
cylm|albacete|Casas-Ibáñez|PODEMOS|60|3.38
cylm|albacete|Casas de Juan Núñez|FO|2|0.36
cylm|albacete|Casas de Juan Núñez|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|13|2.4
cylm|albacete|Casas de Juan Núñez|IZQESP|0|0
cylm|albacete|Casas de Juan Núñez|PP|236|43.62
cylm|albacete|Casas de Juan Núñez|PSOE|204|37.7
cylm|albacete|Casas de Juan Núñez|VOX|60|11.09
cylm|albacete|Casas de Juan Núñez|SUMAR|7|1.29
cylm|albacete|Casas de Juan Núñez|PODEMOS|4|0.73
cylm|albacete|Casas de Lázaro|FO|0|0
cylm|albacete|Casas de Lázaro|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|2.94
cylm|albacete|Casas de Lázaro|IZQESP|0|0
cylm|albacete|Casas de Lázaro|PP|84|49.41
cylm|albacete|Casas de Lázaro|PSOE|56|32.94
cylm|albacete|Casas de Lázaro|VOX|17|10
cylm|albacete|Casas de Lázaro|SUMAR|2|1.17
cylm|albacete|Casas de Lázaro|PODEMOS|0|0
cylm|albacete|Casas de Ves|FO|0|0
cylm|albacete|Casas de Ves|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|10|3.07
