comunidad|provincia|municipio|partido|votos|porcentaje
cylm|guadalajara|Auñón|FO|0|0
cylm|guadalajara|Auñón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|2.91
cylm|guadalajara|Auñón|IZQESP|0|0
cylm|guadalajara|Auñón|PP|59|57.28
cylm|guadalajara|Auñón|PSOE|12|11.65
cylm|guadalajara|Auñón|VOX|23|22.33
cylm|guadalajara|Auñón|SUMAR|1|0.97
cylm|guadalajara|Auñón|PODEMOS|4|3.88
cylm|guadalajara|Azuqueca de Henares|FO|61|0.52
cylm|guadalajara|Azuqueca de Henares|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|796|6.79
cylm|guadalajara|Azuqueca de Henares|IZQESP|31|0.26
cylm|guadalajara|Azuqueca de Henares|PP|3.654|31.19
cylm|guadalajara|Azuqueca de Henares|PSOE|3.816|32.57
cylm|guadalajara|Azuqueca de Henares|VOX|1.681|14.34
cylm|guadalajara|Azuqueca de Henares|SUMAR|708|6.04
cylm|guadalajara|Azuqueca de Henares|PODEMOS|450|3.84
cylm|guadalajara|Baides|FO|0|0
cylm|guadalajara|Baides|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|guadalajara|Baides|IZQESP|2|6.06
cylm|guadalajara|Baides|PP|13|39.39
cylm|guadalajara|Baides|PSOE|11|33.33
cylm|guadalajara|Baides|VOX|2|6.06
cylm|guadalajara|Baides|SUMAR|1|3.03
cylm|guadalajara|Baides|PODEMOS|3|9.09
cylm|guadalajara|Baños de Tajo|FO|0|0
cylm|guadalajara|Baños de Tajo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|9.09
cylm|guadalajara|Baños de Tajo|IZQESP|0|0
cylm|guadalajara|Baños de Tajo|PP|3|27.27
cylm|guadalajara|Baños de Tajo|PSOE|6|54.54
cylm|guadalajara|Baños de Tajo|VOX|0|0
cylm|guadalajara|Baños de Tajo|SUMAR|0|0
cylm|guadalajara|Baños de Tajo|PODEMOS|0|0
cylm|guadalajara|Bañuelos|FO|0|0
cylm|guadalajara|Bañuelos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|guadalajara|Bañuelos|IZQESP|0|0
cylm|guadalajara|Bañuelos|PP|1|20
cylm|guadalajara|Bañuelos|PSOE|3|60
cylm|guadalajara|Bañuelos|VOX|-|-
cylm|guadalajara|Bañuelos|SUMAR|0|0
cylm|guadalajara|Bañuelos|PODEMOS|0|0
cylm|guadalajara|Barriopedro|FO|0|0
cylm|guadalajara|Barriopedro|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|guadalajara|Barriopedro|IZQESP|0|0
cylm|guadalajara|Barriopedro|PP|4|30.76
cylm|guadalajara|Barriopedro|PSOE|6|46.15
cylm|guadalajara|Barriopedro|VOX|3|23.07
cylm|guadalajara|Barriopedro|SUMAR|0|0
cylm|guadalajara|Barriopedro|PODEMOS|0|0
cylm|guadalajara|Berninches|FO|0|0
cylm|guadalajara|Berninches|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|4.87
cylm|guadalajara|Berninches|IZQESP|0|0
cylm|guadalajara|Berninches|PP|17|41.46
cylm|guadalajara|Berninches|PSOE|20|48.78
cylm|guadalajara|Berninches|VOX|-|-
cylm|guadalajara|Berninches|SUMAR|1|2.43
cylm|guadalajara|Berninches|PODEMOS|1|2.43
cylm|guadalajara|Bodera, La|FO|0|0
cylm|guadalajara|Bodera, La|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|7.69
cylm|guadalajara|Bodera, La|IZQESP|0|0
cylm|guadalajara|Bodera, La|PP|3|23.07
cylm|guadalajara|Bodera, La|PSOE|9|69.23
cylm|guadalajara|Bodera, La|VOX|0|0
cylm|guadalajara|Bodera, La|SUMAR|0|0
cylm|guadalajara|Bodera, La|PODEMOS|0|0
cylm|guadalajara|Brihuega|FO|2|0.16
cylm|guadalajara|Brihuega|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|50|4.21
cylm|guadalajara|Brihuega|IZQESP|5|0.42
cylm|guadalajara|Brihuega|PP|482|40.67
cylm|guadalajara|Brihuega|PSOE|388|32.74
cylm|guadalajara|Brihuega|VOX|136|11.47
cylm|guadalajara|Brihuega|SUMAR|54|4.55
cylm|guadalajara|Brihuega|PODEMOS|30|2.53
cylm|guadalajara|Budia|FO|0|0
cylm|guadalajara|Budia|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|2.54
cylm|guadalajara|Budia|IZQESP|0|0
cylm|guadalajara|Budia|PP|54|45.76
cylm|guadalajara|Budia|PSOE|38|32.2
cylm|guadalajara|Budia|VOX|18|15.25
cylm|guadalajara|Budia|SUMAR|1|0.84
cylm|guadalajara|Budia|PODEMOS|0|0
cylm|guadalajara|Bujalaro|FO|0|0
cylm|guadalajara|Bujalaro|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|guadalajara|Bujalaro|IZQESP|0|0
cylm|guadalajara|Bujalaro|PP|11|37.93
cylm|guadalajara|Bujalaro|PSOE|7|24.13
cylm|guadalajara|Bujalaro|VOX|6|20.68
cylm|guadalajara|Bujalaro|SUMAR|0|0
cylm|guadalajara|Bujalaro|PODEMOS|1|3.44
cylm|guadalajara|Bustares|FO|0|0
cylm|guadalajara|Bustares|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|guadalajara|Bustares|IZQESP|1|2.56
cylm|guadalajara|Bustares|PP|5|12.82
cylm|guadalajara|Bustares|PSOE|21|53.84
cylm|guadalajara|Bustares|VOX|1|2.56
cylm|guadalajara|Bustares|SUMAR|2|5.12
cylm|guadalajara|Bustares|PODEMOS|6|15.38
cylm|guadalajara|Cabanillas del Campo|FO|23|0.49
cylm|guadalajara|Cabanillas del Campo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|378|8.13
cylm|guadalajara|Cabanillas del Campo|IZQESP|7|0.15
cylm|guadalajara|Cabanillas del Campo|PP|1.553|33.41
cylm|guadalajara|Cabanillas del Campo|PSOE|1.320|28.4
cylm|guadalajara|Cabanillas del Campo|VOX|727|15.64
cylm|guadalajara|Cabanillas del Campo|SUMAR|227|4.88
cylm|guadalajara|Cabanillas del Campo|PODEMOS|177|3.8
cylm|guadalajara|Campillo de Dueñas|FO|0|0
cylm|guadalajara|Campillo de Dueñas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|2.27
cylm|guadalajara|Campillo de Dueñas|IZQESP|0|0
cylm|guadalajara|Campillo de Dueñas|PP|27|61.36
cylm|guadalajara|Campillo de Dueñas|PSOE|6|13.63
cylm|guadalajara|Campillo de Dueñas|VOX|9|20.45
cylm|guadalajara|Campillo de Dueñas|SUMAR|0|0
cylm|guadalajara|Campillo de Dueñas|PODEMOS|0|0
cylm|guadalajara|Campillo de Ranas|FO|0|0
cylm|guadalajara|Campillo de Ranas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|0.9
cylm|guadalajara|Campillo de Ranas|IZQESP|0|0
cylm|guadalajara|Campillo de Ranas|PP|23|20.9
cylm|guadalajara|Campillo de Ranas|PSOE|40|36.36
cylm|guadalajara|Campillo de Ranas|VOX|11|10
cylm|guadalajara|Campillo de Ranas|SUMAR|14|12.72
cylm|guadalajara|Campillo de Ranas|PODEMOS|17|15.45
cylm|guadalajara|Campisábalos|FO|2|4.54
